CustomerID,Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,Segmentation
461206,Male,No,28,Yes,Healthcare,9,Low,1,D
463690,Female,No,28,No,Healthcare,7,Low,4,D
465929,Male,No,26,Yes,Healthcare,8,Low,5,D
464918,Male,No,39,No,Artist,1,Low,1,D
467143,Female,No,53,No,Lawyer,1,Low,3,D
459387,Male,No,35,Yes,Doctor,0,Low,1,D
459638,Male,No,25,Yes,Healthcare,0,Low,,D
461807,Male,No,30,Yes,Doctor,10,Low,4,D
460456,Male,Yes,33,No,Executive,0,High,5,D
466276,Female,No,32,No,Doctor,0,Low,5,D
467829,Female,No,22,No,Doctor,3,Low,4,D
466925,Male,No,19,No,Healthcare,7,Low,2,D
460597,Female,No,20,No,Marketing,1,Low,2,D
467788,Male,No,22,No,Healthcare,0,Low,4,D
467966,Female,No,31,Yes,Entertainment,9,Low,3,D
459287,Male,No,35,Yes,Lawyer,1,Low,1,D
463356,Male,No,29,Yes,Healthcare,5,Low,4,D
466797,Female,No,23,No,Healthcare,1,Low,4,D
459234,Female,Yes,83,No,Lawyer,1,Low,1,D
461994,Male,Yes,18,No,Doctor,10,Low,2,D
460189,Male,No,33,No,Entertainment,14,Low,1,D
464673,Male,Yes,47,No,Executive,1,High,7,D
460136,Male,No,27,Yes,Artist,10,Low,3,D
460973,Male,No,29,No,Entertainment,1,Low,5,D
460679,Female,No,19,"",Healthcare,9,Low,4,D
467201,Female,No,33,Yes,Engineer,0,Low,5,D
462614,Male,Yes,51,No,Entertainment,1,Average,5,D
462317,Female,No,32,No,Entertainment,3,Low,6,D
464169,Male,"",89,No,Lawyer,1,High,2,D
459711,Male,Yes,37,No,Executive,9,High,6,D
462439,Male,No,18,No,Healthcare,1,Low,4,D
463349,Male,No,20,No,Healthcare,5,Low,5,D
465866,Male,Yes,35,Yes,Artist,7,Low,3,D
465261,Female,No,21,Yes,Healthcare,0,Low,4,D
464933,Male,No,25,No,"",0,Low,1,D
463941,Female,No,32,No,Artist,1,Low,6,D
466842,Male,No,19,No,Healthcare,8,Low,5,D
459014,Male,No,22,No,Healthcare,0,Low,4,D
465250,Male,No,22,No,Healthcare,0,Low,4,D
461791,Female,No,22,No,Lawyer,8,Low,1,D
466658,Female,No,18,No,Healthcare,0,Low,4,D
467553,Female,No,32,Yes,Healthcare,8,Low,3,D
462182,Male,Yes,88,No,Artist,7,Low,1,D
460721,Male,No,21,No,Healthcare,1,Low,4,D
459517,Male,No,31,Yes,Healthcare,1,Low,4,D
465390,Female,No,27,Yes,Marketing,3,Low,3,D
465902,Male,No,25,Yes,Executive,3,Low,3,D
462093,Male,No,33,Yes,Artist,1,Low,,D
461379,Male,No,31,Yes,Healthcare,0,Low,,D
460337,Female,No,42,Yes,Marketing,10,Low,3,D
463275,Male,Yes,29,No,Entertainment,7,Average,2,D
466861,Female,No,21,No,Healthcare,8,Low,7,D
463177,Male,No,41,Yes,Entertainment,7,Low,2,D
461253,Female,No,18,No,Healthcare,0,Low,5,D
460466,Female,No,19,No,Healthcare,8,Low,,D
466737,Male,No,33,No,Entertainment,1,Low,,D
462831,Male,Yes,29,No,Executive,1,High,3,D
460235,Female,No,23,No,Healthcare,1,Low,3,D
460821,Female,No,31,Yes,Healthcare,0,Low,2,D
461156,Male,No,22,No,Marketing,3,Low,6,D
465380,Male,No,25,No,Entertainment,5,Low,2,D
461218,Male,Yes,27,No,Executive,0,Low,6,D
459055,Female,No,19,No,Entertainment,1,Low,5,D
462605,Male,Yes,82,No,Executive,1,High,2,D
461252,Female,Yes,48,Yes,Doctor,1,Low,1,D
467504,Female,"",31,No,Doctor,1,Low,4,D
460632,Female,No,22,No,Healthcare,0,Low,3,D
462242,Female,No,30,Yes,Entertainment,0,Low,5,D
465479,Male,No,27,No,Artist,1,Low,1,D
460341,Female,No,31,No,Entertainment,11,Low,5,D
460233,Male,No,43,Yes,Doctor,0,Low,,D
467255,Female,No,40,Yes,Healthcare,6,Low,2,D
467151,Male,No,37,No,Entertainment,0,Low,1,D
467480,Male,Yes,35,Yes,Artist,0,Average,,D
461679,Male,No,28,Yes,Healthcare,4,Low,4,D
459776,Male,Yes,75,Yes,Lawyer,2,Low,1,D
460138,Male,No,33,Yes,Entertainment,9,Low,6,D
460232,Male,No,22,No,Healthcare,8,Low,4,D
460497,Male,Yes,35,Yes,Entertainment,6,Low,5,D
464602,Female,Yes,31,Yes,Healthcare,0,Low,1,D
462750,Male,No,22,No,Healthcare,9,Low,8,D
467607,Female,No,25,No,Engineer,9,Low,1,D
465224,Male,Yes,61,Yes,Executive,0,Low,3,D
467932,Female,No,28,No,Healthcare,0,Low,4,D
463401,Female,No,18,No,Healthcare,0,Low,3,D
467163,Male,No,32,No,Healthcare,9,Low,3,D
461932,Female,No,21,No,Healthcare,3,Low,2,D
467280,Female,No,28,No,Entertainment,10,Low,2,D
464058,Male,Yes,86,Yes,Healthcare,0,Low,1,D
463034,Female,No,27,Yes,Homemaker,9,Low,1,D
459635,Female,No,22,No,Healthcare,8,Low,4,D
464097,Male,Yes,35,Yes,Doctor,5,High,2,D
459719,Male,Yes,84,Yes,Lawyer,0,Low,,D
462241,Female,No,28,No,Entertainment,1,Low,4,D
462198,Female,No,39,No,Engineer,2,Low,,D
460405,Female,No,41,Yes,Entertainment,5,Low,2,D
467396,Male,No,20,"",Healthcare,0,Low,3,D
467677,Male,Yes,57,No,Entertainment,0,High,3,D
460395,Female,No,27,Yes,Entertainment,8,Low,3,D
461309,Female,No,21,No,Healthcare,1,Low,4,D
459310,Male,No,38,Yes,Entertainment,1,Low,2,D
463323,Male,Yes,31,Yes,Healthcare,2,Low,2,D
464033,Female,No,18,No,Healthcare,1,Low,4,D
467637,Male,No,36,Yes,Engineer,0,Low,2,D
466057,Female,Yes,38,No,Doctor,1,Average,2,D
460495,Male,No,21,No,Healthcare,0,Low,6,D
467954,Male,No,31,No,Healthcare,8,Low,4,D
464786,Male,No,33,No,Marketing,1,Low,3,D
461196,Female,Yes,42,Yes,Engineer,8,Low,2,D
461019,Male,No,18,No,Healthcare,0,Low,3,D
467240,Female,"",22,No,Doctor,6,High,3,D
460116,Female,Yes,43,Yes,"",1,Low,2,D
459263,Female,No,32,No,Healthcare,8,Low,4,D
467741,Male,No,21,No,Healthcare,1,Low,3,D
465402,Male,No,31,No,Healthcare,0,Low,,D
467458,Female,No,28,Yes,Entertainment,0,Low,2,D
465762,Female,No,36,No,Engineer,9,Low,,D
463170,Female,"",33,Yes,Healthcare,0,Low,5,D
459959,Male,Yes,25,Yes,Artist,9,Low,4,D
460026,Male,No,26,No,Engineer,7,Low,1,D
467291,Male,Yes,53,Yes,Entertainment,1,Average,4,D
462165,Male,Yes,70,Yes,Lawyer,3,High,2,D
463753,Female,No,30,Yes,Healthcare,0,Low,5,D
460777,Male,Yes,74,No,Lawyer,0,Low,1,D
463202,Male,No,33,No,Marketing,0,Low,3,D
466973,Female,Yes,63,Yes,Marketing,2,Low,1,D
462402,Female,Yes,37,No,Entertainment,1,Average,2,D
461526,Male,Yes,78,No,Entertainment,0,Low,2,D
466782,Male,No,19,No,"",9,Low,3,D
466920,Male,No,21,No,Healthcare,7,Low,4,D
466926,Male,No,20,No,Healthcare,0,Low,,D
459653,Female,No,25,Yes,"",8,Low,1,D
467723,Male,Yes,83,No,Executive,0,Low,7,D
465636,Male,No,29,Yes,Healthcare,3,Low,3,D
464730,Male,Yes,36,No,Executive,1,High,6,D
465823,Male,Yes,65,No,Entertainment,7,Average,4,D
465546,Female,No,25,No,Marketing,1,Low,9,D
467184,Male,Yes,51,No,Engineer,0,Average,3,D
465327,Female,No,42,Yes,Entertainment,1,Low,1,D
466072,Female,No,23,No,Healthcare,1,Low,3,D
467033,Male,Yes,37,Yes,Entertainment,8,Average,2,D
467787,Male,No,20,No,Healthcare,8,Low,5,D
467722,Male,No,32,Yes,Doctor,6,Low,5,D
465241,Male,No,23,No,Healthcare,3,Low,2,D
463449,Male,Yes,25,No,Healthcare,1,Average,2,D
459276,Female,No,20,No,Healthcare,0,Low,4,D
463644,Female,No,27,Yes,Healthcare,1,Low,3,D
466253,Male,No,19,No,Healthcare,0,Low,3,D
461866,Male,No,25,No,Healthcare,0,Low,4,D
463434,Female,Yes,25,No,Engineer,0,Average,2,D
461228,Male,Yes,26,No,Doctor,9,Low,6,D
464181,Female,No,31,Yes,Healthcare,6,Low,4,D
459740,Female,No,20,No,Healthcare,0,Low,3,D
463852,Male,Yes,51,Yes,Entertainment,0,High,4,D
462774,Female,Yes,88,Yes,Lawyer,0,Low,1,D
464567,Male,No,33,Yes,Healthcare,8,Low,4,D
460990,Male,No,22,No,Healthcare,1,Low,3,D
463153,Female,No,26,Yes,Homemaker,9,Low,1,D
460464,Male,No,27,Yes,Artist,9,Low,2,D
461375,Male,No,29,Yes,Healthcare,1,Low,4,D
461854,Male,No,30,Yes,Healthcare,9,Low,3,D
458985,Male,No,23,No,Healthcare,1,Low,4,D
460078,Female,Yes,39,Yes,Healthcare,8,High,2,D
465193,Male,Yes,36,No,Engineer,0,Average,,D
463548,Female,No,18,No,Healthcare,3,Low,4,D
466844,Male,No,18,No,Healthcare,0,Low,5,D
466085,Male,No,19,No,"",9,Low,4,D
460150,Male,No,19,No,Healthcare,0,Low,4,D
467955,Female,Yes,39,Yes,Artist,9,Low,,D
467519,Male,No,19,No,Healthcare,0,Low,3,D
461398,Male,No,20,No,Doctor,0,Low,4,D
459318,Female,No,32,Yes,Engineer,0,Low,3,D
464577,Female,Yes,28,Yes,Healthcare,10,High,2,D
461231,Male,Yes,52,Yes,Artist,2,High,1,D
463650,Male,No,29,No,Doctor,1,Low,3,D
465275,Male,No,27,Yes,Healthcare,1,Low,5,D
464510,Female,Yes,75,No,Lawyer,0,High,2,D
463588,Male,No,19,No,Healthcare,1,Low,1,D
464517,Male,No,26,Yes,Healthcare,1,Low,,D
467892,Male,No,23,No,Doctor,1,Low,5,D
461012,Male,No,35,No,Doctor,1,Low,3,D
462366,Male,Yes,50,No,Engineer,1,Low,2,D
466759,Female,No,26,No,Healthcare,3,Low,,D
463400,Female,No,20,No,Healthcare,8,Low,3,D
464899,Female,No,22,"",Healthcare,8,Low,5,D
460157,Male,Yes,57,No,"",1,Low,5,D
467794,Female,No,23,No,Healthcare,0,Low,4,D
461040,Female,Yes,69,No,Lawyer,0,Low,1,D
464063,Female,No,26,Yes,Doctor,1,Low,1,D
461917,Male,Yes,79,"",Lawyer,1,Low,1,D
464055,Male,Yes,32,Yes,Doctor,0,Low,,D
461633,Male,No,30,Yes,Healthcare,8,Low,4,D
466264,Male,Yes,33,Yes,"",0,Low,2,D
466289,Male,No,19,No,Healthcare,2,Low,5,D
467350,Female,No,30,Yes,Homemaker,6,Low,1,D
463565,Female,No,33,Yes,Entertainment,1,Low,4,D
464934,Male,Yes,77,No,Lawyer,1,Low,2,D
463923,Female,No,20,No,Engineer,0,Low,4,D
459370,Male,No,18,No,Healthcare,13,Low,4,D
467644,Male,No,30,No,Doctor,0,Low,5,D
463692,Female,Yes,26,Yes,Healthcare,6,High,7,D
467113,Male,Yes,80,Yes,Lawyer,0,Low,1,D
460304,Female,No,53,No,Lawyer,1,Low,1,D
462449,Male,No,19,No,Healthcare,1,Low,3,D
467247,Female,No,26,No,Engineer,0,Low,2,D
461663,Male,No,20,No,Healthcare,1,Low,3,D
467108,Female,No,66,Yes,Artist,0,Low,1,D
466650,Female,No,30,No,Healthcare,8,Low,3,D
464633,Male,No,30,No,Executive,1,Low,4,D
465319,Male,No,19,No,Healthcare,0,Low,5,D
462041,Female,No,22,No,Doctor,0,Low,2,D
459539,Female,No,35,Yes,Healthcare,9,Low,1,D
460430,Male,No,32,No,Doctor,12,Low,4,D
461953,Male,Yes,33,No,Healthcare,11,High,2,D
467811,Male,Yes,72,Yes,Lawyer,1,Low,1,D
461705,Female,No,32,No,Healthcare,1,Low,4,D
462273,Female,No,41,Yes,Entertainment,1,Low,,D
462877,Male,No,28,Yes,Artist,1,Low,3,D
466259,Male,No,20,No,Healthcare,1,Low,2,D
463754,Male,No,33,Yes,Entertainment,1,Low,4,D
460380,Male,No,29,Yes,Entertainment,8,Low,3,D
465723,Male,No,42,Yes,Healthcare,9,Low,1,D
467948,Female,No,20,No,Healthcare,0,Low,3,D
462174,Female,Yes,40,Yes,Engineer,8,Average,4,D
464111,Male,Yes,57,Yes,Artist,0,Average,3,D
460002,Female,Yes,58,Yes,Doctor,5,Average,3,D
463584,Female,No,22,No,Engineer,0,Low,3,D
461116,Male,Yes,30,No,Executive,4,High,4,D
467840,Female,"",22,No,Healthcare,0,Low,6,D
459320,Male,Yes,26,Yes,Executive,0,Low,3,D
466691,Male,No,18,No,Healthcare,5,Low,4,D
463321,Male,No,22,No,Healthcare,1,Low,3,D
462532,Male,No,32,Yes,Doctor,0,Low,4,D
465260,Female,No,22,No,Healthcare,8,Low,6,D
462895,Male,No,32,No,Entertainment,1,Low,3,D
459460,Male,No,55,No,Lawyer,0,Low,1,D
464840,Male,No,18,No,Healthcare,0,Low,4,D
464814,Male,Yes,53,Yes,Artist,0,High,7,D
463083,Male,No,30,Yes,Artist,7,Low,3,D
461283,Male,No,19,No,Healthcare,1,Low,4,D
459487,Male,Yes,67,No,Lawyer,0,Low,,D
464780,Female,No,32,No,Engineer,1,Low,9,D
467444,Female,Yes,40,Yes,Artist,0,Low,2,D
459550,Male,No,19,No,Healthcare,8,Low,5,D
464228,Male,No,29,Yes,Healthcare,1,Low,1,D
462682,Male,No,25,No,Entertainment,2,Low,7,D
463384,Female,No,29,No,Marketing,1,Low,5,D
467502,Female,No,26,No,Healthcare,0,Low,6,D
459433,Male,No,26,No,Doctor,1,Low,4,D
462861,Female,No,26,Yes,Healthcare,8,Low,1,D
463293,Female,No,20,No,Healthcare,1,Low,3,D
465166,Male,No,25,Yes,Healthcare,4,Low,5,D
460194,Female,No,23,No,Entertainment,0,Low,2,D
466932,Female,No,49,Yes,Doctor,0,Low,2,D
466607,Male,No,18,No,Marketing,2,Low,2,D
461240,Female,No,45,No,Marketing,1,Low,1,D
461357,Male,No,28,Yes,Healthcare,0,Low,4,D
459879,Female,No,26,Yes,Healthcare,0,Low,1,D
466195,Male,No,19,No,Healthcare,1,Low,4,D
460412,Female,No,31,No,Healthcare,0,Low,5,D
463061,Male,No,33,No,"",5,Low,3,D
460134,Male,Yes,39,Yes,Entertainment,9,High,3,D
463237,Male,No,20,No,Healthcare,1,Low,5,D
461034,Female,No,23,No,Marketing,2,Low,6,D
460755,Male,No,33,Yes,Artist,0,Low,1,D
466297,Female,No,21,No,Healthcare,1,Low,4,D
460014,Female,No,66,No,Entertainment,2,Low,3,D
460202,Male,Yes,42,Yes,Entertainment,1,Low,2,D
464011,Male,No,32,Yes,Healthcare,0,Low,4,D
466779,Male,No,22,No,"",2,Low,2,D
459616,Female,No,21,No,Healthcare,0,Low,4,D
466418,Male,Yes,85,No,Lawyer,0,Low,1,D
461070,Male,Yes,46,Yes,Doctor,0,Low,3,D
462630,Male,No,32,No,Doctor,0,Low,6,D
464900,Male,Yes,71,No,Lawyer,1,Low,2,D
460119,Male,No,26,Yes,Healthcare,0,Low,4,D
465227,Male,No,23,No,Healthcare,6,Low,3,D
462065,Female,No,43,Yes,Homemaker,14,Low,1,D
464504,Male,No,29,Yes,Healthcare,0,Low,4,D
460927,Male,Yes,38,Yes,Healthcare,1,High,4,D
462832,Female,No,22,No,Doctor,0,Low,4,D
461134,Male,Yes,32,Yes,Doctor,0,Low,3,D
464902,Female,Yes,68,No,Lawyer,0,Low,1,D
459378,Male,No,20,No,Healthcare,1,Low,4,D
465679,Male,Yes,47,Yes,Healthcare,1,Low,2,D
463012,Male,Yes,47,No,Engineer,0,Low,1,D
462211,Male,No,18,No,Healthcare,1,Low,3,D
465931,Male,Yes,38,Yes,Artist,6,Low,1,D
466800,Female,No,18,No,Healthcare,6,Low,3,D
462869,Male,No,31,Yes,Doctor,8,Low,1,D
461190,Female,No,31,No,Engineer,0,Low,2,D
461691,Male,No,31,Yes,Healthcare,3,Low,4,D
461208,Female,No,32,Yes,Homemaker,5,Low,1,D
459104,Male,No,22,No,Healthcare,0,Low,,D
462558,Female,No,33,Yes,Engineer,0,Low,6,D
460342,Female,No,29,Yes,Engineer,10,Low,1,D
459038,Female,No,18,No,Healthcare,1,Low,4,D
459842,Male,No,25,Yes,Healthcare,0,Low,3,D
467059,Male,Yes,47,Yes,Artist,2,Low,1,D
463023,Female,Yes,40,No,Homemaker,6,Low,1,D
464557,Male,No,27,No,Artist,8,Low,4,D
467052,Male,No,18,No,Healthcare,2,Low,,D
467524,Male,No,20,No,Healthcare,0,Low,5,D
465639,Male,Yes,36,Yes,Healthcare,8,High,2,D
460953,Male,Yes,59,No,Entertainment,1,Low,2,D
459018,Male,Yes,85,No,Executive,1,High,2,D
467906,Female,No,33,No,Healthcare,0,Low,5,D
460386,Male,Yes,29,Yes,Healthcare,0,Low,2,D
467069,Female,No,29,No,Healthcare,0,Low,3,D
466984,Female,No,43,Yes,Homemaker,9,Low,,D
462650,Female,No,33,No,Entertainment,8,Low,5,D
459510,Female,No,23,No,Healthcare,0,Low,3,D
460038,Female,No,36,Yes,Engineer,9,Low,5,D
467744,Male,No,36,Yes,Artist,9,Low,1,D
466577,Male,No,30,Yes,Healthcare,1,Low,1,D
467324,Male,No,32,No,Doctor,5,Low,1,D
465365,Male,No,31,No,Entertainment,1,Low,4,D
463066,Female,No,28,Yes,Healthcare,9,Low,3,D
465110,Male,Yes,42,Yes,Entertainment,9,Low,5,D
461950,Female,No,40,Yes,Healthcare,1,Low,1,D
462679,Male,No,63,Yes,Doctor,1,Low,1,D
459181,Male,Yes,58,No,Artist,0,High,3,D
465527,Female,No,26,No,Entertainment,6,Low,8,D
463591,Male,No,22,No,Healthcare,0,Low,4,D
462114,Male,No,21,No,Healthcare,1,Low,4,D
460213,Male,Yes,40,Yes,Entertainment,5,Low,1,D
462802,Female,Yes,39,Yes,Artist,0,Average,4,D
463205,Female,No,25,No,Doctor,0,Low,4,D
465525,Female,Yes,38,Yes,Healthcare,3,Average,3,D
467776,Female,No,25,Yes,Doctor,0,Low,4,D
463919,Female,No,31,Yes,Homemaker,9,Low,1,D
467138,Female,No,26,No,Homemaker,13,Low,1,D
464257,Male,Yes,35,"",Entertainment,1,High,2,D
464432,Male,No,31,No,Engineer,8,Low,2,D
463640,Male,No,28,Yes,Healthcare,1,Low,3,D
464229,Female,No,26,No,Engineer,2,Low,7,D
466680,Male,No,22,No,Engineer,0,Low,4,D
459557,Female,"",29,No,Entertainment,1,High,,D
465205,Male,Yes,48,Yes,Entertainment,0,Low,2,D
467476,Male,No,32,Yes,Healthcare,1,Low,4,D
465868,Male,No,35,Yes,Artist,6,Low,3,D
464273,Female,No,26,No,Artist,2,Low,2,D
466641,Male,No,20,No,Healthcare,1,Low,4,D
467044,Female,No,35,Yes,Marketing,0,Low,1,D
461312,Male,No,18,No,Healthcare,3,Low,3,D
467651,Male,No,23,No,Healthcare,0,Low,4,D
465258,Male,No,20,No,Healthcare,5,Low,4,D
467718,Female,No,20,No,Healthcare,2,Low,6,D
460128,Male,Yes,25,Yes,Healthcare,8,Low,2,D
466614,Male,No,21,No,Healthcare,1,Low,6,D
465346,Female,No,37,Yes,Marketing,1,Low,3,D
464538,Male,No,19,No,Healthcare,0,Low,,D
464708,Male,No,20,No,Healthcare,0,Low,8,D
461074,Male,Yes,25,No,Entertainment,0,Average,,D
463351,Female,No,22,"",Healthcare,3,Low,4,D
462185,Male,No,18,No,Doctor,0,Low,3,D
465700,Male,Yes,25,Yes,Entertainment,1,High,2,D
461047,Female,"",18,No,Healthcare,1,Average,3,D
463201,Female,No,21,No,Healthcare,0,Low,2,D
464941,Female,No,28,No,Healthcare,0,Low,4,D
461345,Male,No,27,No,Doctor,0,Low,3,D
465997,Female,No,33,No,Doctor,1,Low,3,D
462291,Female,No,36,Yes,Marketing,0,Low,3,D
462589,Female,No,28,No,Engineer,8,Low,8,D
459426,Male,No,23,No,"",1,Low,4,D
462480,Male,No,40,No,Engineer,2,Low,4,D
467798,Female,No,20,No,"",0,Low,2,D
464680,Male,No,21,No,Healthcare,1,Low,5,D
459048,Female,No,18,No,Healthcare,0,Low,5,D
461348,Male,Yes,35,Yes,Healthcare,1,Low,1,D
462585,Male,Yes,42,No,"",8,Low,,D
463333,Female,No,18,No,Healthcare,0,Low,3,D
460999,Male,No,26,Yes,Engineer,1,Low,3,D
461178,Male,Yes,33,No,Entertainment,1,Low,3,D
459065,Male,Yes,51,Yes,Engineer,0,Low,2,D
465810,Female,No,28,No,Engineer,1,Low,2,D
464112,Male,No,28,Yes,Doctor,1,Low,2,D
465877,Female,No,48,Yes,Artist,6,Low,1,D
464321,Female,No,28,"",Engineer,0,Low,3,D
464337,Male,No,36,Yes,Artist,5,Low,1,D
460394,Female,No,32,Yes,Healthcare,9,Low,3,D
460384,Female,Yes,32,Yes,Marketing,8,Low,2,D
461512,Male,No,33,Yes,Doctor,0,Low,4,D
463221,Male,No,22,No,Healthcare,0,Low,3,D
462720,Male,Yes,35,Yes,Marketing,0,Low,5,D
463238,Male,No,22,No,Healthcare,0,Low,5,D
465850,Female,No,21,No,Healthcare,9,Low,7,D
465732,Male,Yes,47,Yes,Marketing,0,Low,2,D
461135,Female,No,19,No,Healthcare,0,Low,3,D
465839,Male,No,19,No,Healthcare,0,Low,4,D
462826,Male,No,22,No,Healthcare,0,Low,3,D
462844,Female,Yes,30,No,Engineer,0,Average,2,D
460029,Female,Yes,35,Yes,Healthcare,12,Average,2,D
462091,Male,No,18,No,Healthcare,0,Low,5,D
459860,Male,Yes,75,No,Executive,1,High,2,D
463080,Male,No,32,No,Artist,0,Low,4,D
461044,Male,No,21,No,Healthcare,1,Low,5,D
465287,Male,No,23,No,Healthcare,0,Low,4,D
464529,Male,No,45,Yes,Artist,9,Low,1,D
460391,Male,Yes,21,No,Entertainment,0,Low,3,D
461506,Male,No,27,No,Doctor,1,Low,3,D
463486,Male,Yes,43,No,Executive,0,High,8,D
460247,Female,No,25,No,Doctor,8,Low,,D
462763,Male,No,23,No,Healthcare,0,Low,4,D
465305,Male,Yes,66,No,Executive,1,Low,2,D
463942,Male,No,26,No,Healthcare,0,Low,4,D
463472,Male,No,21,No,Healthcare,0,Low,4,D
461264,Male,No,19,No,Doctor,0,Low,3,D
465778,Female,No,21,No,Healthcare,0,Low,,D
462584,Female,Yes,40,No,Entertainment,0,Low,4,D
467399,Male,Yes,29,Yes,Doctor,1,Low,3,D
459644,Female,No,33,No,Marketing,9,Low,4,D
466686,Female,No,22,No,Healthcare,1,Low,4,D
461349,Male,No,26,Yes,Doctor,0,Low,5,D
461981,Male,No,18,No,Healthcare,4,Low,3,D
459605,Female,"",19,No,Healthcare,8,Low,,D
465958,Female,No,36,Yes,Artist,5,Low,,D
465549,Female,No,52,Yes,Healthcare,0,Low,1,D
467293,Male,Yes,80,Yes,Lawyer,0,Low,1,D
461909,Female,No,30,No,Marketing,0,Low,4,D
459556,Male,Yes,82,Yes,Lawyer,0,Low,2,D
465244,Male,No,23,No,Healthcare,1,Low,4,D
461225,Female,No,32,No,Marketing,11,Low,6,D
463212,Male,No,28,Yes,Healthcare,0,Low,5,D
460803,Female,No,26,No,Marketing,0,Low,4,D
466640,Female,No,19,No,Marketing,1,Low,4,D
466612,Female,No,21,No,Healthcare,8,Low,2,D
465273,Female,No,35,Yes,Healthcare,9,Low,2,D
464331,Female,No,53,Yes,Engineer,0,Low,1,D
463730,Male,No,20,No,"",2,Low,2,D
465923,Female,No,30,Yes,Engineer,9,Low,5,D
466530,Male,No,21,No,Healthcare,1,Low,4,D
465252,Female,No,20,No,Healthcare,8,Low,3,D
467230,Male,No,21,No,Healthcare,0,Low,4,D
463064,Male,Yes,33,No,Executive,9,High,2,D
459428,Female,No,43,No,Marketing,0,Low,2,D
462770,Male,No,18,No,Healthcare,0,Low,3,D
465004,Male,No,35,Yes,Entertainment,0,Low,3,D
464851,Male,No,18,No,Doctor,0,Low,6,D
466277,Male,No,18,No,Healthcare,0,Low,5,D
462115,Male,No,18,No,Healthcare,0,Low,3,D
460085,Female,No,37,Yes,Marketing,0,Low,1,D
464398,Male,Yes,48,No,Marketing,0,Low,5,D
461133,Male,No,23,No,Healthcare,1,Low,4,D
466914,Male,Yes,81,Yes,Entertainment,1,Low,1,D
464174,Female,No,43,Yes,Engineer,0,Low,4,D
465844,Female,No,46,Yes,Engineer,0,Low,1,D
461181,Male,No,21,No,Healthcare,0,Low,4,D
460305,Female,"",49,Yes,Entertainment,1,High,1,D
461290,Male,No,22,No,Healthcare,0,Low,2,D
467239,Female,No,33,No,Engineer,1,Low,3,D
461113,Female,No,23,No,Healthcare,1,Low,4,D
462641,Female,Yes,42,No,"",0,Average,,D
462685,Female,No,32,No,Healthcare,0,Low,3,D
465196,Female,No,33,Yes,Artist,3,Low,2,D
462456,Male,No,18,No,Healthcare,0,Low,8,D
459925,Male,Yes,68,No,Executive,1,High,2,D
463425,Male,Yes,43,No,Entertainment,3,Low,,D
459357,Male,Yes,69,No,Lawyer,0,Low,1,D
465341,Male,No,29,Yes,Healthcare,0,Low,6,D
467793,Male,No,18,No,Healthcare,3,Low,4,D
461400,Male,No,36,No,Marketing,0,Low,1,D
463435,Female,No,33,Yes,Healthcare,0,Low,3,D
463545,Female,No,31,Yes,Doctor,0,Low,2,D
459559,Female,Yes,39,No,Engineer,0,Average,3,D
461054,Female,No,18,No,Marketing,0,Low,,D
465994,Male,No,32,No,Doctor,3,Low,3,D
461243,Male,Yes,49,Yes,Marketing,0,Low,5,D
464004,Female,Yes,26,No,Marketing,0,Low,5,D
462764,Male,No,18,No,Healthcare,0,Low,4,D
462907,Male,No,29,No,Healthcare,2,Low,5,D
467608,Male,No,32,Yes,Engineer,6,Low,1,D
467972,Male,No,22,No,Artist,1,Low,3,D
460362,Male,Yes,59,Yes,Healthcare,0,Low,3,D
467843,Female,No,23,No,Healthcare,0,Low,4,D
467514,Male,No,43,Yes,Artist,0,Low,4,D
463169,Female,Yes,85,Yes,Lawyer,0,Low,1,D
460490,Female,No,18,No,Healthcare,0,Low,4,D
459659,Female,"",18,No,Healthcare,0,Low,3,D
467844,Male,No,37,Yes,Healthcare,0,Low,2,D
466314,Male,No,18,No,Healthcare,5,Low,4,D
459601,Female,No,23,No,Healthcare,0,Low,2,D
461806,Male,No,27,Yes,Healthcare,9,Low,2,D
459584,Female,No,20,No,Healthcare,1,Low,3,D
466869,Male,Yes,29,Yes,Healthcare,1,Low,3,D
465884,Male,Yes,37,Yes,Executive,6,High,3,D
466579,Male,No,21,No,Marketing,0,Low,5,D
462293,Male,No,32,No,Healthcare,0,Low,3,D
462638,Female,No,33,Yes,Engineer,0,Low,2,D
461368,Male,No,32,Yes,Doctor,4,Low,5,D
459739,Male,Yes,72,No,Engineer,1,High,,D
460807,Male,No,29,No,Healthcare,1,Low,6,D
462328,Male,No,27,No,Engineer,0,Low,5,D
466840,Male,No,20,No,Healthcare,4,Low,5,D
460538,Female,"",22,No,Healthcare,0,High,3,D
462570,Female,No,29,No,Homemaker,1,Low,6,D
464028,Female,No,21,No,Healthcare,0,Low,5,D
465240,Male,Yes,59,Yes,Artist,4,High,2,D
465388,Female,No,31,Yes,Marketing,0,Low,1,D
465311,Male,No,20,No,Healthcare,0,Low,4,D
465348,Male,"",30,No,Executive,0,High,,D
467855,Male,Yes,31,Yes,Engineer,1,Low,2,D
461120,Male,No,20,No,Healthcare,1,Low,3,D
461042,Male,No,19,No,Healthcare,0,Low,,D
466497,Male,No,83,Yes,Lawyer,0,Low,1,D
463354,Male,Yes,53,Yes,Executive,4,High,4,D
